Booking_ID,Hotel_Type,Booking_Date,Checkin_Date,Checkout_Date,Lead_Time,Country,Adults,Children,Room_Type,Average_Daily_Rate,Booking_Channel,Cancellation_Status,year,month,month_name,month_year,Stay_Duration,Revenue,is_canceled
BKG100548,Resort Hotel,2023-07-20,2023-11-12,2023-11-19,115,Brazil,3,0.0,Family,113.88,Direct,Canceled,2023,7,Jul,2023-07,7,797.16,1
BKG100549,City Hotel,2022-10-03,2023-01-16,2023-01-25,105,UAE,3,0.0,Standard,343.69,Offline Agent,No-Show,2022,10,Oct,2022-10,9,3093.21,0
BKG100550,Resort Hotel,2022-03-23,2022-04-28,2022-05-07,36,Germany,3,0.0,Family,209.92,Online Travel Agent,Check-Out,2022,3,Mar,2022-03,9,1889.28,0
BKG100551,Resort Hotel,2023-07-07,2023-12-02,2023-12-07,148,Canada,1,0.0,Family,215.16,Online Travel Agent,Check-Out,2023,7,Jul,2023-07,5,1075.8,0
BKG100552,City Hotel,2022-12-06,2023-03-23,2023-03-29,107,Brazil,3,0.0,Suite,108.58,Online Travel Agent,Check-Out,2022,12,Dec,2022-12,6,651.48,0
BKG100553,Resort Hotel,2023-08-16,2023-09-28,2023-10-08,43,France,1,0.0,Family,294.58,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,10,2945.7999999999997,0
BKG100554,City Hotel,2022-03-20,2022-05-30,2022-06-04,71,India,2,2.0,Family,141.48,Direct,Canceled,2022,3,Mar,2022-03,5,707.4,1
BKG100555,Resort Hotel,2024-01-27,2024-03-05,2024-03-13,38,Canada,3,0.0,Deluxe,135.76,Online Travel Agent,Check-Out,2024,1,Jan,2024-01,8,1086.08,0
BKG100556,City Hotel,2022-03-28,2022-05-04,2022-05-14,37,Australia,2,1.0,Deluxe,278.3,Offline Agent,Canceled,2022,3,Mar,2022-03,10,2783.0,1
BKG100557,Resort Hotel,2022-06-21,2022-08-13,2022-08-23,53,India,3,0.0,Family,246.26,Offline Agent,Check-Out,2022,6,Jun,2022-06,10,2462.6,0
BKG100558,City Hotel,2022-11-05,2023-03-06,2023-03-15,121,Canada,2,0.0,Suite,258.22,Direct,Check-Out,2022,11,Nov,2022-11,9,2323.9800000000005,0
BKG100559,Resort Hotel,2023-03-22,2023-03-25,2023-03-30,3,USA,4,1.0,Suite,256.76,Offline Agent,Check-Out,2023,3,Mar,2023-03,5,1283.8,0
BKG100560,City Hotel,2023-10-30,2024-01-07,2024-01-13,69,Brazil,3,0.0,Family,292.67,Offline Agent,Canceled,2023,10,Oct,2023-10,6,1756.02,1
BKG100561,Resort Hotel,2024-02-07,2024-04-08,2024-04-18,61,UAE,2,2.0,Standard,157.85,Online Travel Agent,Canceled,2024,2,Feb,2024-02,10,1578.5,1
BKG100562,City Hotel,2022-01-13,2022-04-28,2022-04-30,105,France,1,1.0,Deluxe,161.94,Online Travel Agent,Check-Out,2022,1,Jan,2022-01,2,323.88,0
BKG100563,Resort Hotel,2022-04-05,2022-04-19,2022-04-29,14,USA,2,2.0,Deluxe,245.04,Offline Agent,Check-Out,2022,4,Apr,2022-04,10,2450.4,0
BKG100564,City Hotel,2023-10-26,2024-03-18,2024-03-21,144,Australia,1,0.0,Family,133.47,Corporate,Canceled,2023,10,Oct,2023-10,3,400.40999999999997,1
BKG100565,City Hotel,2023-12-10,2024-05-28,2024-06-03,170,Australia,3,0.0,Family,286.41,Offline Agent,Check-Out,2023,12,Dec,2023-12,6,1718.46,0
BKG100566,Resort Hotel,2022-03-03,2022-05-08,2022-05-13,66,Brazil,2,1.0,Family,80.13,Direct,Check-Out,2022,3,Mar,2022-03,5,400.65,0
BKG100567,Resort Hotel,2022-04-22,2022-05-28,2022-06-06,36,Canada,4,0.0,Suite,238.05,Online Travel Agent,Check-Out,2022,4,Apr,2022-04,9,2142.4500000000003,0
BKG100568,Resort Hotel,2022-03-14,2022-08-07,2022-08-12,146,India,4,0.0,Standard,319.99,Offline Agent,Check-Out,2022,3,Mar,2022-03,5,1599.95,0
BKG100569,City Hotel,2023-12-18,2024-03-11,2024-03-18,84,Canada,1,2.0,Family,265.21,Offline Agent,Canceled,2023,12,Dec,2023-12,7,1856.4699999999998,1
BKG100570,City Hotel,2024-03-10,2024-03-27,2024-04-05,17,USA,2,0.0,Family,171.48,Corporate,Check-Out,2024,3,Mar,2024-03,9,1543.32,0
BKG100571,City Hotel,2023-02-15,2023-03-01,2023-03-03,14,USA,3,2.0,Family,307.47,Corporate,Check-Out,2023,2,Feb,2023-02,2,614.94,0
BKG100572,City Hotel,2022-06-30,2022-11-18,2022-11-19,141,USA,4,0.0,Suite,146.67,Offline Agent,Check-Out,2022,6,Jun,2022-06,1,146.67,0
BKG100573,Resort Hotel,2023-10-10,2024-01-30,2024-02-03,112,Australia,2,0.0,Family,116.0,Online Travel Agent,Canceled,2023,10,Oct,2023-10,4,464.0,1
BKG100574,Resort Hotel,2023-10-21,2024-01-07,2024-01-15,78,UAE,4,0.0,Standard,70.74,Offline Agent,Check-Out,2023,10,Oct,2023-10,8,565.92,0
BKG100575,Resort Hotel,2024-04-06,2024-09-20,2024-09-29,167,USA,4,2.0,Standard,103.2,Direct,Check-Out,2024,4,Apr,2024-04,9,928.8000000000001,0
BKG100576,Resort Hotel,2022-01-20,2022-05-20,2022-05-30,120,India,1,0.0,Deluxe,263.38,Online Travel Agent,Canceled,2022,1,Jan,2022-01,10,2633.8,1
BKG100577,Resort Hotel,2024-04-20,2024-05-14,2024-05-22,24,USA,2,2.0,Family,78.55,Online Travel Agent,Check-Out,2024,4,Apr,2024-04,8,628.4,0
BKG100578,Resort Hotel,2022-07-27,2022-11-13,2022-11-19,109,UAE,4,0.0,Deluxe,95.03,Online Travel Agent,Check-Out,2022,7,Jul,2022-07,6,570.1800000000001,0
BKG100579,Resort Hotel,2022-12-10,2022-12-26,2022-12-28,16,UAE,3,0.0,Deluxe,279.69,Offline Agent,Check-Out,2022,12,Dec,2022-12,2,559.38,0
BKG100580,Resort Hotel,2023-08-19,2023-08-29,2023-09-01,10,India,1,2.0,Family,169.08,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,3,507.24,0
BKG100581,City Hotel,2022-07-03,2022-07-25,2022-08-04,22,UK,3,1.0,Deluxe,261.12,Direct,Check-Out,2022,7,Jul,2022-07,10,2611.2,0
BKG100582,Resort Hotel,2023-06-20,2023-10-13,2023-10-20,115,Brazil,2,0.0,Deluxe,237.06,Offline Agent,Check-Out,2023,6,Jun,2023-06,7,1659.42,0
BKG100583,Resort Hotel,2022-04-01,2022-09-08,2022-09-13,160,Germany,3,1.0,Standard,61.33,Online Travel Agent,Check-Out,2022,4,Apr,2022-04,5,306.65,0
BKG100584,Resort Hotel,2024-06-02,2024-10-18,2024-10-27,138,France,2,1.0,Standard,283.4,Direct,Check-Out,2024,6,Jun,2024-06,9,2550.6,0
BKG100585,Resort Hotel,2022-06-02,2022-11-24,2022-12-02,175,Australia,4,0.0,Suite,106.33,Corporate,Check-Out,2022,6,Jun,2022-06,8,850.64,0
BKG100586,Resort Hotel,2022-09-15,2022-12-09,2022-12-19,85,Singapore,4,0.0,Deluxe,90.28,Direct,Canceled,2022,9,Sep,2022-09,10,902.8,1
BKG100587,City Hotel,2023-05-12,2023-09-20,2023-09-22,131,Australia,1,0.0,Deluxe,269.21,Corporate,Check-Out,2023,5,May,2023-05,2,538.42,0
BKG100588,Resort Hotel,2022-04-23,2022-07-15,2022-07-19,83,Australia,1,0.0,Deluxe,273.95,Online Travel Agent,Check-Out,2022,4,Apr,2022-04,4,1095.8,0
BKG100589,City Hotel,2023-05-12,2023-05-25,2023-06-01,13,UK,2,0.0,Family,329.09,Corporate,Check-Out,2023,5,May,2023-05,7,2303.6299999999997,0
BKG100590,Resort Hotel,2024-01-08,2024-02-26,2024-03-03,49,Brazil,3,0.0,Standard,157.41,Corporate,Check-Out,2024,1,Jan,2024-01,6,944.46,0
BKG100591,Resort Hotel,2024-05-22,2024-09-18,2024-09-26,119,France,4,0.0,Deluxe,280.5,Direct,Check-Out,2024,5,May,2024-05,8,2244.0,0
BKG100592,Resort Hotel,2023-07-21,2023-09-17,2023-09-19,58,Brazil,4,2.0,Family,201.87,Online Travel Agent,Check-Out,2023,7,Jul,2023-07,2,403.74,0
BKG100593,Resort Hotel,2024-01-18,2024-05-06,2024-05-10,109,Brazil,2,0.0,Deluxe,185.93,Online Travel Agent,Check-Out,2024,1,Jan,2024-01,4,743.72,0
BKG100594,City Hotel,2022-02-15,2022-02-25,2022-03-05,10,USA,1,1.0,Family,214.03,Offline Agent,Check-Out,2022,2,Feb,2022-02,8,1712.24,0
BKG100595,Resort Hotel,2023-07-26,2023-07-29,2023-08-05,3,USA,2,0.0,Standard,163.94,Online Travel Agent,Check-Out,2023,7,Jul,2023-07,7,1147.58,0
BKG100596,Resort Hotel,2022-06-15,2022-12-12,2022-12-20,180,Australia,1,1.0,Deluxe,194.49,Corporate,Check-Out,2022,6,Jun,2022-06,8,1555.92,0
BKG100597,City Hotel,2023-12-22,2024-06-01,2024-06-02,162,Singapore,1,1.0,Standard,319.1,Corporate,Check-Out,2023,12,Dec,2023-12,1,319.1,0
BKG100598,City Hotel,2022-10-04,2023-03-31,2023-04-10,178,India,2,0.0,Suite,239.93,Online Travel Agent,Check-Out,2022,10,Oct,2022-10,10,2399.3,0
BKG100599,Resort Hotel,2023-01-10,2023-05-09,2023-05-19,119,Singapore,1,0.0,Deluxe,166.27,Direct,No-Show,2023,1,Jan,2023-01,10,1662.7,0
BKG100600,Resort Hotel,2022-09-02,2023-01-18,2023-01-20,138,Germany,4,2.0,Suite,312.63,Corporate,Canceled,2022,9,Sep,2022-09,2,625.26,1
BKG100601,City Hotel,2023-05-31,2023-11-21,2023-11-28,174,Canada,3,0.0,Family,78.38,Online Travel Agent,Check-Out,2023,5,May,2023-05,7,548.66,0
BKG100602,Resort Hotel,2023-06-29,2023-12-19,2023-12-28,173,Germany,3,1.0,Family,240.08,Online Travel Agent,Check-Out,2023,6,Jun,2023-06,9,2160.7200000000003,0
BKG100603,Resort Hotel,2022-07-03,2022-09-14,2022-09-16,73,Canada,1,0.0,Family,140.02,Direct,Check-Out,2022,7,Jul,2022-07,2,280.04,0
BKG100604,City Hotel,2023-10-05,2023-10-10,2023-10-15,5,Australia,4,2.0,Family,330.2,Offline Agent,Canceled,2023,10,Oct,2023-10,5,1651.0,1
BKG100605,Resort Hotel,2022-01-22,2022-04-06,2022-04-10,74,Singapore,1,0.0,Suite,312.82,Offline Agent,Check-Out,2022,1,Jan,2022-01,4,1251.28,0
BKG100606,City Hotel,2023-11-03,2024-04-16,2024-04-22,165,Canada,4,2.0,Suite,253.1,Direct,Canceled,2023,11,Nov,2023-11,6,1518.6,1
BKG100607,City Hotel,2022-11-10,2022-12-23,2022-12-28,43,India,2,1.0,Deluxe,167.85,Corporate,Check-Out,2022,11,Nov,2022-11,5,839.25,0
BKG100608,Resort Hotel,2022-06-20,2022-11-25,2022-11-28,158,UK,3,0.0,Deluxe,342.23,Online Travel Agent,Check-Out,2022,6,Jun,2022-06,3,1026.69,0
BKG100609,Resort Hotel,2022-11-21,2023-04-17,2023-04-20,147,Singapore,4,0.0,Standard,167.2,Corporate,No-Show,2022,11,Nov,2022-11,3,501.59999999999997,0
BKG100610,Resort Hotel,2022-06-01,2022-09-04,2022-09-12,95,Australia,2,2.0,Family,147.45,Direct,Canceled,2022,6,Jun,2022-06,8,1179.6,1
BKG100611,City Hotel,2022-11-24,2023-01-02,2023-01-03,39,Brazil,3,0.0,Deluxe,197.43,Offline Agent,Check-Out,2022,11,Nov,2022-11,1,197.43,0
BKG100612,Resort Hotel,2022-04-26,2022-08-26,2022-08-27,122,Australia,2,2.0,Deluxe,93.89,Offline Agent,Check-Out,2022,4,Apr,2022-04,1,93.89,0
BKG100613,City Hotel,2022-12-01,2022-12-15,2022-12-25,14,Germany,2,2.0,Standard,212.67,Online Travel Agent,Check-Out,2022,12,Dec,2022-12,10,2126.7,0
BKG100614,Resort Hotel,2023-04-02,2023-09-22,2023-09-24,173,UAE,4,0.0,Family,202.23,Direct,Canceled,2023,4,Apr,2023-04,2,404.46,1
BKG100615,City Hotel,2023-03-14,2023-06-16,2023-06-23,94,France,3,0.0,Family,142.55,Online Travel Agent,Check-Out,2023,3,Mar,2023-03,7,997.8500000000001,0
BKG100616,City Hotel,2023-03-31,2023-07-15,2023-07-23,106,Australia,3,0.0,Deluxe,293.65,Online Travel Agent,Check-Out,2023,3,Mar,2023-03,8,2349.2,0
BKG100617,City Hotel,2022-11-07,2023-03-08,2023-03-17,121,USA,3,0.0,Standard,330.61,Offline Agent,Check-Out,2022,11,Nov,2022-11,9,2975.4900000000002,0
BKG100618,Resort Hotel,2022-10-07,2023-01-21,2023-01-24,106,Germany,4,2.0,Deluxe,279.02,Offline Agent,Check-Out,2022,10,Oct,2022-10,3,837.06,0
BKG100619,City Hotel,2023-05-18,2023-05-28,2023-06-02,10,Germany,3,1.0,Standard,222.19,Online Travel Agent,Check-Out,2023,5,May,2023-05,5,1110.95,0
BKG100620,City Hotel,2022-11-04,2023-04-16,2023-04-24,163,Germany,1,0.0,Standard,180.98,Online Travel Agent,Canceled,2022,11,Nov,2022-11,8,1447.84,1
BKG100621,City Hotel,2023-05-20,2023-06-06,2023-06-16,17,France,3,2.0,Family,199.34,Online Travel Agent,Check-Out,2023,5,May,2023-05,10,1993.4,0
BKG100622,Resort Hotel,2024-01-21,2024-06-16,2024-06-17,147,UAE,3,0.0,Family,228.68,Online Travel Agent,Check-Out,2024,1,Jan,2024-01,1,228.68,0
BKG100623,City Hotel,2022-02-24,2022-05-04,2022-05-10,69,Singapore,4,0.0,Standard,74.13,Direct,Canceled,2022,2,Feb,2022-02,6,444.78,1
BKG100624,City Hotel,2022-07-07,2022-07-31,2022-08-10,24,France,2,2.0,Suite,153.56,Corporate,Check-Out,2022,7,Jul,2022-07,10,1535.6,0
BKG100625,City Hotel,2023-08-17,2023-11-15,2023-11-18,90,Canada,1,0.0,Family,210.27,Corporate,Canceled,2023,8,Aug,2023-08,3,630.8100000000001,1
BKG100626,Resort Hotel,2022-06-16,2022-07-12,2022-07-16,26,Singapore,2,2.0,Standard,124.12,Offline Agent,Check-Out,2022,6,Jun,2022-06,4,496.48,0
BKG100627,City Hotel,2022-03-20,2022-04-18,2022-04-21,29,UK,1,1.0,Family,160.98,Corporate,Check-Out,2022,3,Mar,2022-03,3,482.93999999999994,0
BKG100628,Resort Hotel,2022-11-08,2022-11-15,2022-11-17,7,Germany,2,0.0,Suite,308.48,Direct,Check-Out,2022,11,Nov,2022-11,2,616.96,0
BKG100629,City Hotel,2022-03-22,2022-07-08,2022-07-10,108,India,1,0.0,Deluxe,284.66,Online Travel Agent,Check-Out,2022,3,Mar,2022-03,2,569.32,0
BKG100630,City Hotel,2023-11-07,2024-03-17,2024-03-27,131,India,1,1.0,Standard,94.49,Corporate,Check-Out,2023,11,Nov,2023-11,10,944.9,0
BKG100631,Resort Hotel,2024-02-12,2024-03-07,2024-03-09,24,UAE,2,2.0,Standard,321.34,Online Travel Agent,Check-Out,2024,2,Feb,2024-02,2,642.68,0
BKG100632,Resort Hotel,2024-02-04,2024-04-15,2024-04-25,71,Singapore,3,0.0,Standard,106.56,Online Travel Agent,Canceled,2024,2,Feb,2024-02,10,1065.6,1
BKG100633,Resort Hotel,2024-02-21,2024-02-24,2024-03-04,3,Singapore,2,0.0,Standard,339.64,Online Travel Agent,Canceled,2024,2,Feb,2024-02,9,3056.7599999999998,1
BKG100634,Resort Hotel,2023-06-01,2023-09-30,2023-10-06,121,UK,2,1.0,Suite,255.32,Offline Agent,Check-Out,2023,6,Jun,2023-06,6,1531.92,0
BKG100635,Resort Hotel,2023-06-11,2023-08-08,2023-08-15,58,Singapore,1,0.0,Deluxe,95.85,Offline Agent,Canceled,2023,6,Jun,2023-06,7,670.9499999999999,1
BKG100636,Resort Hotel,2023-12-23,2024-03-05,2024-03-14,73,Australia,1,0.0,Suite,155.15,Offline Agent,Check-Out,2023,12,Dec,2023-12,9,1396.3500000000001,0
BKG100637,City Hotel,2022-11-16,2023-05-10,2023-05-18,175,Germany,2,2.0,Standard,178.11,Offline Agent,Canceled,2022,11,Nov,2022-11,8,1424.88,1
BKG100638,Resort Hotel,2023-01-12,2023-02-26,2023-02-27,45,USA,4,0.0,Deluxe,174.95,Offline Agent,Check-Out,2023,1,Jan,2023-01,1,174.95,0
BKG100639,City Hotel,2023-08-28,2023-09-23,2023-09-26,26,Germany,1,0.0,Family,342.81,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,3,1028.43,0
BKG100640,City Hotel,2023-03-11,2023-07-16,2023-07-21,127,Canada,3,0.0,Suite,163.27,Direct,Canceled,2023,3,Mar,2023-03,5,816.35,1
BKG100641,Resort Hotel,2022-04-21,2022-05-22,2022-05-27,31,India,4,1.0,Standard,126.94,Online Travel Agent,Canceled,2022,4,Apr,2022-04,5,634.7,1
BKG100642,City Hotel,2023-05-26,2023-11-15,2023-11-16,173,UK,2,0.0,Suite,235.33,Online Travel Agent,Canceled,2023,5,May,2023-05,1,235.33,1
BKG100643,City Hotel,2023-11-08,2024-03-20,2024-03-28,133,Canada,4,0.0,Suite,145.13,Corporate,Canceled,2023,11,Nov,2023-11,8,1161.04,1
BKG100644,Resort Hotel,2023-07-08,2023-11-24,2023-11-25,139,Australia,1,0.0,Family,315.24,Corporate,Canceled,2023,7,Jul,2023-07,1,315.24,1
BKG100645,City Hotel,2023-03-30,2023-07-25,2023-07-26,117,UK,1,0.0,Family,221.43,Offline Agent,Check-Out,2023,3,Mar,2023-03,1,221.43,0
BKG100646,City Hotel,2024-01-03,2024-04-11,2024-04-19,99,Canada,1,2.0,Deluxe,255.76,Online Travel Agent,Check-Out,2024,1,Jan,2024-01,8,2046.08,0
BKG100647,Resort Hotel,2023-05-22,2023-10-20,2023-10-27,151,Brazil,3,0.0,Standard,152.94,Direct,Canceled,2023,5,May,2023-05,7,1070.58,1
BKG100648,City Hotel,2022-12-24,2023-05-22,2023-05-23,149,UAE,3,1.0,Family,88.23,Online Travel Agent,Check-Out,2022,12,Dec,2022-12,1,88.23,0
BKG100649,Resort Hotel,2022-09-08,2022-11-10,2022-11-14,63,France,3,2.0,Standard,84.63,Corporate,Check-Out,2022,9,Sep,2022-09,4,338.52,0
BKG100650,City Hotel,2023-07-06,2023-09-27,2023-09-28,83,France,4,1.0,Standard,224.73,Offline Agent,Check-Out,2023,7,Jul,2023-07,1,224.73,0
BKG100651,City Hotel,2022-11-21,2023-02-25,2023-03-07,96,USA,4,0.0,Deluxe,226.04,Corporate,Check-Out,2022,11,Nov,2022-11,10,2260.4,0
BKG100652,City Hotel,2024-04-10,2024-09-27,2024-10-03,170,Australia,2,2.0,Family,146.86,Online Travel Agent,Canceled,2024,4,Apr,2024-04,6,881.1600000000001,1
BKG100653,City Hotel,2023-07-03,2023-08-26,2023-08-31,54,Germany,3,0.0,Standard,146.22,Online Travel Agent,Check-Out,2023,7,Jul,2023-07,5,731.1,0
BKG100654,Resort Hotel,2022-10-07,2022-10-24,2022-11-03,17,France,4,0.0,Suite,120.82,Offline Agent,Check-Out,2022,10,Oct,2022-10,10,1208.1999999999998,0
BKG100655,City Hotel,2022-11-17,2023-01-07,2023-01-14,51,Singapore,4,0.0,Deluxe,241.24,Online Travel Agent,Check-Out,2022,11,Nov,2022-11,7,1688.68,0
BKG100656,City Hotel,2023-06-13,2023-07-30,2023-08-09,47,France,4,0.0,Family,251.63,Online Travel Agent,Check-Out,2023,6,Jun,2023-06,10,2516.3,0
BKG100657,City Hotel,2023-01-09,2023-05-07,2023-05-10,118,Australia,2,0.0,Family,276.47,Corporate,Canceled,2023,1,Jan,2023-01,3,829.4100000000001,1
BKG100658,Resort Hotel,2022-03-07,2022-08-16,2022-08-20,162,France,4,0.0,Deluxe,298.88,Offline Agent,Check-Out,2022,3,Mar,2022-03,4,1195.52,0
BKG100659,City Hotel,2022-06-03,2022-07-22,2022-07-23,49,Australia,2,0.0,Standard,194.61,Direct,Check-Out,2022,6,Jun,2022-06,1,194.61,0
BKG100660,Resort Hotel,2022-05-20,2022-05-27,2022-06-01,7,Canada,3,2.0,Standard,111.04,Online Travel Agent,Canceled,2022,5,May,2022-05,5,555.2,1
BKG100661,City Hotel,2022-03-27,2022-06-15,2022-06-25,80,Australia,3,0.0,Standard,321.17,Offline Agent,Canceled,2022,3,Mar,2022-03,10,3211.7000000000003,1
BKG100662,Resort Hotel,2024-01-12,2024-02-16,2024-02-20,35,Singapore,1,2.0,Suite,273.0,Offline Agent,Canceled,2024,1,Jan,2024-01,4,1092.0,1
BKG100663,City Hotel,2022-09-01,2023-02-01,2023-02-03,153,Germany,3,0.0,Family,301.38,Online Travel Agent,Check-Out,2022,9,Sep,2022-09,2,602.76,0
BKG100664,Resort Hotel,2022-06-29,2022-08-22,2022-08-27,54,Canada,4,1.0,Suite,133.75,Online Travel Agent,Check-Out,2022,6,Jun,2022-06,5,668.75,0
BKG100665,City Hotel,2023-03-10,2023-07-09,2023-07-13,121,France,3,0.0,Standard,165.27,Online Travel Agent,Canceled,2023,3,Mar,2023-03,4,661.08,1
BKG100666,City Hotel,2023-11-10,2023-11-23,2023-11-27,13,Australia,3,2.0,Deluxe,171.56,Offline Agent,Check-Out,2023,11,Nov,2023-11,4,686.24,0
BKG100667,Resort Hotel,2023-02-07,2023-04-13,2023-04-18,65,Canada,1,0.0,Suite,146.25,Offline Agent,Canceled,2023,2,Feb,2023-02,5,731.25,1
BKG100668,City Hotel,2022-10-08,2022-10-28,2022-11-05,20,Australia,4,1.0,Standard,328.68,Direct,Check-Out,2022,10,Oct,2022-10,8,2629.44,0
BKG100669,City Hotel,2023-06-03,2023-06-19,2023-06-25,16,Australia,4,2.0,Standard,271.48,Online Travel Agent,Check-Out,2023,6,Jun,2023-06,6,1628.88,0
BKG100670,City Hotel,2022-07-08,2022-12-16,2022-12-24,161,UAE,2,0.0,Standard,176.19,Online Travel Agent,Check-Out,2022,7,Jul,2022-07,8,1409.52,0
BKG100671,Resort Hotel,2023-06-13,2023-11-26,2023-11-29,166,Australia,4,0.0,Deluxe,190.93,Corporate,Canceled,2023,6,Jun,2023-06,3,572.79,1
BKG100672,City Hotel,2022-07-23,2022-08-13,2022-08-20,21,Brazil,3,0.0,Deluxe,174.11,Online Travel Agent,Canceled,2022,7,Jul,2022-07,7,1218.77,1
BKG100673,Resort Hotel,2023-07-26,2024-01-07,2024-01-17,165,France,2,0.0,Deluxe,342.5,Online Travel Agent,Check-Out,2023,7,Jul,2023-07,10,3425.0,0
BKG100674,Resort Hotel,2023-03-16,2023-08-16,2023-08-21,153,Brazil,2,0.0,Standard,337.83,Online Travel Agent,Canceled,2023,3,Mar,2023-03,5,1689.1499999999999,1
BKG100675,Resort Hotel,2023-03-22,2023-07-16,2023-07-24,116,France,1,0.0,Suite,266.93,Offline Agent,Check-Out,2023,3,Mar,2023-03,8,2135.44,0
BKG100676,Resort Hotel,2023-03-18,2023-05-09,2023-05-19,52,Australia,2,0.0,Deluxe,270.75,Offline Agent,Canceled,2023,3,Mar,2023-03,10,2707.5,1
BKG100677,Resort Hotel,2022-01-30,2022-04-14,2022-04-19,74,Australia,2,2.0,Family,190.78,Online Travel Agent,Check-Out,2022,1,Jan,2022-01,5,953.9,0
BKG100678,City Hotel,2022-05-17,2022-08-07,2022-08-14,82,USA,2,1.0,Standard,265.45,Online Travel Agent,Check-Out,2022,5,May,2022-05,7,1858.1499999999999,0
BKG100679,City Hotel,2022-08-29,2022-12-27,2023-01-02,120,France,1,0.0,Family,133.56,Corporate,Check-Out,2022,8,Aug,2022-08,6,801.36,0
BKG100680,City Hotel,2023-07-27,2023-08-06,2023-08-16,10,UAE,2,0.0,Family,109.26,Direct,Check-Out,2023,7,Jul,2023-07,10,1092.6000000000001,0
BKG100681,Resort Hotel,2023-12-29,2024-05-12,2024-05-19,135,UK,2,0.0,Family,93.88,Corporate,Canceled,2023,12,Dec,2023-12,7,657.16,1
BKG100682,Resort Hotel,2023-03-17,2023-05-28,2023-06-02,72,UAE,3,2.0,Family,150.77,Direct,Check-Out,2023,3,Mar,2023-03,5,753.85,0
BKG100683,Resort Hotel,2023-11-05,2024-04-15,2024-04-23,162,UK,1,0.0,Standard,103.1,Offline Agent,Check-Out,2023,11,Nov,2023-11,8,824.8,0
BKG100684,City Hotel,2023-12-24,2024-04-21,2024-04-28,119,Singapore,1,1.0,Family,71.83,Offline Agent,Check-Out,2023,12,Dec,2023-12,7,502.81,0
BKG100685,City Hotel,2024-05-16,2024-06-22,2024-06-24,37,UK,3,0.0,Deluxe,119.08,Corporate,Check-Out,2024,5,May,2024-05,2,238.16,0
BKG100686,Resort Hotel,2023-11-11,2024-04-08,2024-04-12,149,Australia,1,2.0,Standard,282.39,Direct,Canceled,2023,11,Nov,2023-11,4,1129.56,1
BKG100687,Resort Hotel,2023-11-25,2023-12-19,2023-12-25,24,Australia,1,0.0,Suite,257.58,Online Travel Agent,Canceled,2023,11,Nov,2023-11,6,1545.48,1
BKG100688,City Hotel,2022-06-07,2022-06-14,2022-06-16,7,Brazil,4,1.0,Standard,191.68,Corporate,No-Show,2022,6,Jun,2022-06,2,383.36,0
BKG100689,Resort Hotel,2023-11-03,2024-04-10,2024-04-18,159,France,3,2.0,Suite,97.5,Online Travel Agent,Canceled,2023,11,Nov,2023-11,8,780.0,1
BKG100690,Resort Hotel,2023-07-15,2023-12-16,2023-12-23,154,Australia,1,1.0,Standard,134.0,Online Travel Agent,Canceled,2023,7,Jul,2023-07,7,938.0,1
BKG100691,City Hotel,2022-06-16,2022-09-23,2022-09-30,99,Australia,3,0.0,Suite,94.97,Direct,Check-Out,2022,6,Jun,2022-06,7,664.79,0
BKG100692,City Hotel,2022-04-09,2022-07-12,2022-07-21,94,Canada,2,1.0,Suite,189.18,Online Travel Agent,Check-Out,2022,4,Apr,2022-04,9,1702.6200000000001,0
BKG100693,Resort Hotel,2023-03-09,2023-06-11,2023-06-21,94,India,2,1.0,Suite,242.9,Offline Agent,Check-Out,2023,3,Mar,2023-03,10,2429.0,0
BKG100694,Resort Hotel,2023-10-26,2024-04-18,2024-04-21,175,France,4,0.0,Family,242.57,Offline Agent,Check-Out,2023,10,Oct,2023-10,3,727.71,0
BKG100695,City Hotel,2024-03-31,2024-07-31,2024-08-05,122,Germany,2,0.0,Family,258.45,Online Travel Agent,Check-Out,2024,3,Mar,2024-03,5,1292.25,0
BKG100696,Resort Hotel,2023-07-19,2023-08-07,2023-08-08,19,Australia,1,2.0,Suite,183.22,Corporate,Check-Out,2023,7,Jul,2023-07,1,183.22,0
BKG100697,Resort Hotel,2022-03-25,2022-07-31,2022-08-01,128,Australia,1,1.0,Standard,112.07,Online Travel Agent,Check-Out,2022,3,Mar,2022-03,1,112.07,0
BKG100698,City Hotel,2023-12-23,2024-03-08,2024-03-14,76,UAE,4,1.0,Deluxe,240.91,Direct,Check-Out,2023,12,Dec,2023-12,6,1445.46,0
BKG100699,Resort Hotel,2024-02-04,2024-07-07,2024-07-12,154,Australia,1,1.0,Standard,214.97,Online Travel Agent,Check-Out,2024,2,Feb,2024-02,5,1074.85,0
BKG100700,City Hotel,2023-05-04,2023-08-29,2023-09-05,117,Australia,4,0.0,Family,239.36,Online Travel Agent,Check-Out,2023,5,May,2023-05,7,1675.52,0
BKG100701,Resort Hotel,2022-01-15,2022-03-04,2022-03-06,48,Canada,1,0.0,Deluxe,309.11,Direct,Check-Out,2022,1,Jan,2022-01,2,618.22,0
BKG100702,Resort Hotel,2023-10-04,2024-02-18,2024-02-22,137,Canada,1,0.0,Family,283.22,Online Travel Agent,Check-Out,2023,10,Oct,2023-10,4,1132.88,0
