Booking_ID,Hotel_Type,Booking_Date,Checkin_Date,Checkout_Date,Lead_Time,Country,Adults,Children,Room_Type,ADR,Booking_Channel,Cancellation_Status
BKG101330,City Hotel,2024-05-24,2024-10-11,2024-10-16,140,Australia,2,0.0,Family,201.1,Direct,Check-Out
BKG101331,City Hotel,2023-11-13,2023-11-28,2023-12-04,15,Brazil,1,0.0,Suite,336.36,Direct,Check-Out
BKG101332,Resort Hotel,2023-05-22,2023-07-16,2023-07-23,55,UAE,4,0.0,Suite,337.49,Offline Agent,Check-Out
BKG101333,Resort Hotel,2023-09-06,2023-10-09,2023-10-18,33,UAE,3,0.0,Family,270.18,Online Travel Agent,Check-Out
BKG101334,City Hotel,2023-01-14,2023-04-30,2023-05-04,106,Canada,2,0.0,Suite,259.6,,Check-Out
BKG101335,Resort Hotel,2022-12-06,2023-06-02,2023-06-06,178,Brazil,2,0.0,Deluxe,286.66,Direct,Check-Out
BKG101336,City Hotel,2023-04-27,2023-05-01,2023-05-07,4,USA,1,1.0,Family,277.56,Offline Agent,Check-Out
BKG101337,City Hotel,2024-01-16,2024-03-24,2024-03-26,68,UK,4,,Suite,285.46,Online Travel Agent,Check-Out
BKG101338,City Hotel,2022-08-17,2023-01-26,2023-01-27,162,Singapore,3,0.0,Deluxe,299.2,Corporate,No-Show
BKG101339,Resort Hotel,2023-05-12,2023-07-31,2023-08-10,80,France,2,0.0,Standard,337.74,Direct,Check-Out
BKG101340,Resort Hotel,2023-06-01,2023-08-12,2023-08-16,72,France,4,1.0,Suite,263.19,Direct,Check-Out
BKG101341,Resort Hotel,2022-01-26,2022-02-02,2022-02-09,7,Canada,1,0.0,Family,194.83,Direct,Check-Out
BKG101342,City Hotel,2024-02-16,2024-05-06,2024-05-08,80,France,3,1.0,Deluxe,140.03,Direct,Check-Out
BKG101343,Resort Hotel,2022-01-18,2022-02-18,2022-02-19,31,UAE,3,2.0,Family,198.36,Online Travel Agent,Check-Out
BKG101344,Resort Hotel,2023-10-24,2024-01-14,2024-01-21,82,France,2,0.0,,237.79,Online Travel Agent,Canceled
BKG101345,Resort Hotel,2022-02-27,2022-04-01,2022-04-09,33,Singapore,1,0.0,,100.57,Direct,Check-Out
BKG101346,Resort Hotel,2023-01-04,2023-04-05,2023-04-11,91,Canada,1,1.0,Family,159.64,Online Travel Agent,Check-Out
BKG101347,Resort Hotel,2023-10-20,2024-01-29,2024-02-01,101,France,1,0.0,Deluxe,190.06,Direct,Check-Out
BKG101348,Resort Hotel,2023-12-01,2024-04-21,2024-04-22,142,Germany,1,0.0,,198.82,,No-Show
BKG101349,City Hotel,2022-05-21,2022-09-26,2022-10-02,128,India,3,1.0,Suite,279.23,Offline Agent,Check-Out
BKG101350,Resort Hotel,2024-01-02,2024-06-28,2024-07-05,178,Germany,1,0.0,Deluxe,118.04,Offline Agent,Check-Out
BKG101351,Resort Hotel,2023-12-20,2024-01-09,2024-01-19,20,Australia,3,2.0,Deluxe,320.59,Direct,Check-Out
BKG101352,City Hotel,2023-10-05,2024-03-12,2024-03-17,159,UK,3,2.0,Deluxe,168.55,Corporate,Check-Out
BKG101353,City Hotel,2022-12-01,2023-02-05,2023-02-12,66,Brazil,1,0.0,Family,190.98,Direct,Check-Out
BKG101354,City Hotel,2022-02-12,2022-05-22,2022-05-24,99,Germany,2,0.0,Suite,280.33,,Check-Out
BKG101355,City Hotel,2023-10-26,2024-04-03,2024-04-07,160,India,3,0.0,Deluxe,208.22,Direct,Canceled
BKG101356,Resort Hotel,2022-07-31,2022-12-05,2022-12-12,127,Canada,3,1.0,Family,345.43,Corporate,Canceled
BKG101357,Resort Hotel,2023-11-15,2024-01-17,2024-01-19,63,India,1,0.0,Suite,307.28,,Check-Out
BKG101358,Resort Hotel,2023-01-26,2023-06-20,2023-06-23,145,Australia,1,0.0,Suite,166.73,Online Travel Agent,Check-Out
BKG101359,City Hotel,2023-11-01,2023-11-06,2023-11-11,5,Canada,1,0.0,Deluxe,147.59,Online Travel Agent,Canceled
BKG101360,Resort Hotel,2024-02-02,2024-07-25,2024-07-26,174,Germany,4,0.0,Family,64.16,Corporate,Check-Out
BKG101361,City Hotel,2023-12-21,2024-05-13,2024-05-21,144,Australia,1,0.0,Standard,122.49,Online Travel Agent,Check-Out
BKG101362,Resort Hotel,2024-04-30,2024-08-27,2024-09-03,119,USA,2,0.0,Suite,227.26,Corporate,Canceled
BKG101363,City Hotel,2022-07-27,2022-10-03,2022-10-04,68,,3,0.0,Standard,128.1,Offline Agent,Check-Out
BKG101364,City Hotel,2023-12-21,2024-04-24,2024-04-28,125,Canada,1,0.0,Family,165.57,Direct,Check-Out
BKG101365,City Hotel,2023-01-16,2023-06-06,2023-06-15,141,Australia,2,0.0,Deluxe,273.21,Offline Agent,Check-Out
BKG101366,City Hotel,2022-12-22,2023-03-06,2023-03-09,74,USA,4,2.0,Suite,178.27,Direct,Check-Out
BKG101367,Resort Hotel,2023-01-03,2023-06-17,2023-06-25,165,India,4,2.0,Suite,309.92,Direct,Check-Out
BKG101368,City Hotel,2023-07-08,2023-12-16,2023-12-19,161,,2,0.0,Family,299.16,Online Travel Agent,No-Show
BKG101369,Resort Hotel,2023-07-12,2023-07-22,2023-07-31,10,Germany,1,2.0,Suite,61.17,Offline Agent,Check-Out
BKG101370,City Hotel,2024-01-20,2024-04-24,2024-05-03,95,,4,2.0,Suite,250.5,Offline Agent,Check-Out
BKG101371,Resort Hotel,2022-04-19,2022-06-15,2022-06-23,57,Canada,2,0.0,Deluxe,267.7,Online Travel Agent,Check-Out
BKG101372,Resort Hotel,2022-11-10,2023-01-10,2023-01-17,61,Germany,3,0.0,,217.17,Online Travel Agent,Check-Out
BKG101373,Resort Hotel,2022-05-04,2022-06-26,2022-06-29,53,Australia,1,0.0,Suite,133.5,Offline Agent,Check-Out
BKG101374,City Hotel,2023-09-04,2023-11-19,2023-11-25,76,Brazil,4,0.0,Family,120.45,Online Travel Agent,Check-Out
BKG101375,City Hotel,2022-02-02,2022-06-09,2022-06-15,127,Australia,3,,Standard,134.18,Offline Agent,Check-Out
BKG101376,City Hotel,2023-09-28,2023-12-26,2024-01-03,89,USA,1,1.0,Family,71.21,Corporate,Check-Out
BKG101377,Resort Hotel,2022-03-26,2022-05-27,2022-05-29,62,Brazil,4,1.0,Family,277.23,Online Travel Agent,Check-Out
BKG101378,Resort Hotel,2023-07-20,2024-01-16,2024-01-24,180,UK,2,2.0,Standard,179.08,Offline Agent,Check-Out
BKG101379,Resort Hotel,2022-07-05,2022-10-31,2022-11-05,118,France,4,2.0,Standard,249.57,Offline Agent,Check-Out
BKG101380,City Hotel,2023-04-08,2023-06-22,2023-06-25,75,USA,1,0.0,Deluxe,234.32,Online Travel Agent,Check-Out
BKG101381,Resort Hotel,2023-05-13,2023-07-15,2023-07-16,63,France,4,0.0,Deluxe,284.01,Direct,Check-Out
BKG101382,Resort Hotel,2023-12-01,2024-04-28,2024-05-06,149,USA,2,1.0,Deluxe,294.44,Direct,Check-Out
BKG101383,City Hotel,2023-09-12,2024-02-03,2024-02-04,144,India,4,,Suite,166.34,Online Travel Agent,Check-Out
BKG101384,City Hotel,2022-02-04,2022-04-16,2022-04-23,71,UAE,4,0.0,Family,78.9,Offline Agent,Check-Out
BKG101385,Resort Hotel,2022-09-07,2022-10-12,2022-10-14,35,Germany,1,0.0,,85.05,Corporate,Check-Out
BKG101386,Resort Hotel,2023-05-05,2023-05-22,2023-05-25,17,Germany,4,0.0,Deluxe,222.3,Corporate,Check-Out
BKG101387,Resort Hotel,2023-12-20,2024-03-29,2024-03-30,100,USA,3,0.0,Suite,207.96,Online Travel Agent,Check-Out
BKG101388,Resort Hotel,2024-04-10,2024-05-15,2024-05-21,35,Canada,2,1.0,Family,292.36,Offline Agent,Check-Out
BKG101389,Resort Hotel,2022-06-26,2022-10-03,2022-10-12,99,,1,0.0,Family,253.45,Online Travel Agent,Check-Out
BKG101390,City Hotel,2022-09-10,2023-02-17,2023-02-24,160,India,3,0.0,Family,300.11,,Canceled
BKG101391,Resort Hotel,2024-03-10,2024-06-19,2024-06-20,101,UK,2,0.0,Family,173.33,Offline Agent,Check-Out
BKG101392,City Hotel,2024-02-13,2024-07-24,2024-07-27,162,USA,2,2.0,Family,211.16,Online Travel Agent,Check-Out
BKG101393,City Hotel,2023-07-30,2023-08-20,2023-08-23,21,Canada,1,,Suite,140.44,Corporate,Canceled
BKG101394,Resort Hotel,2023-09-12,2023-12-04,2023-12-09,83,Canada,4,,Suite,201.46,Online Travel Agent,Check-Out
BKG101395,City Hotel,2022-12-17,2023-05-02,2023-05-11,136,France,1,0.0,Deluxe,242.45,Corporate,Canceled
BKG101396,Resort Hotel,2022-11-28,2023-01-28,2023-02-07,61,UAE,2,0.0,Family,341.98,Corporate,Check-Out
BKG101397,City Hotel,2023-03-11,2023-08-29,2023-09-02,171,Singapore,2,0.0,Suite,115.09,Direct,Canceled
BKG101398,Resort Hotel,2023-08-19,2023-12-30,2024-01-02,133,,1,0.0,Suite,245.19,Direct,Canceled
BKG101399,City Hotel,2024-04-09,2024-08-14,2024-08-20,127,Brazil,2,1.0,Family,200.46,Corporate,Check-Out
BKG101400,City Hotel,2023-09-13,2023-10-01,2023-10-06,18,,1,,Standard,295.8,Direct,Canceled
BKG101401,Resort Hotel,2022-09-18,2023-01-22,2023-01-30,126,France,3,2.0,Standard,224.56,Offline Agent,Check-Out
BKG101402,Resort Hotel,2023-05-17,2023-10-16,2023-10-18,152,UK,4,1.0,Deluxe,172.2,Online Travel Agent,Check-Out
BKG101403,City Hotel,2024-03-31,2024-04-13,2024-04-14,13,UK,1,0.0,Standard,91.16,Offline Agent,Check-Out
BKG101404,City Hotel,2023-11-08,2024-04-01,2024-04-02,145,France,1,0.0,Family,157.91,Direct,Check-Out
BKG101405,Resort Hotel,2023-09-26,2024-02-27,2024-03-08,154,UK,3,2.0,Standard,162.53,Corporate,Canceled
BKG101406,City Hotel,2022-06-25,2022-10-01,2022-10-05,98,Canada,1,0.0,Standard,86.44,Online Travel Agent,Check-Out
BKG101407,Resort Hotel,2023-02-21,2023-04-18,2023-04-22,56,Germany,4,2.0,Suite,108.04,Online Travel Agent,Check-Out
BKG101408,Resort Hotel,2023-11-19,2024-02-05,2024-02-12,78,USA,4,1.0,Family,121.88,Offline Agent,Check-Out
BKG101409,City Hotel,2024-01-27,2024-05-04,2024-05-14,98,Germany,4,0.0,Family,216.97,Offline Agent,Canceled
BKG101410,City Hotel,2023-06-21,2023-09-16,2023-09-22,87,Canada,1,1.0,Deluxe,207.19,Corporate,Check-Out
BKG101411,City Hotel,2022-03-21,2022-08-21,2022-08-28,153,UAE,2,1.0,Family,120.07,Corporate,Check-Out
BKG101412,Resort Hotel,2022-10-25,2022-12-23,2022-12-30,59,USA,4,0.0,,259.08,Online Travel Agent,Check-Out
BKG101413,City Hotel,2022-12-20,2023-03-22,2023-03-29,92,Australia,1,1.0,Standard,186.52,Offline Agent,Check-Out
BKG101414,Resort Hotel,2022-08-23,2022-10-30,2022-11-05,68,Brazil,3,1.0,Deluxe,105.85,,No-Show
BKG101415,Resort Hotel,2023-01-09,2023-01-21,2023-01-25,12,France,1,0.0,Standard,86.79,Corporate,Check-Out
BKG101416,City Hotel,2022-10-28,2022-12-03,2022-12-10,36,UK,3,0.0,Standard,126.44,Direct,Canceled
BKG101417,City Hotel,2023-09-28,2023-10-11,2023-10-21,13,UK,2,0.0,Deluxe,218.9,Online Travel Agent,Canceled
BKG101418,Resort Hotel,2022-07-20,2022-12-21,2022-12-23,154,Singapore,1,0.0,Standard,138.02,Offline Agent,Check-Out
BKG101419,City Hotel,2023-01-13,2023-02-27,2023-03-02,45,UK,2,0.0,Suite,288.2,Online Travel Agent,Check-Out
BKG101420,Resort Hotel,2022-02-28,2022-06-08,2022-06-11,100,Germany,2,0.0,Suite,196.03,Corporate,Check-Out
BKG101421,Resort Hotel,2023-04-11,2023-05-25,2023-05-27,44,,2,0.0,Family,245.64,Direct,Check-Out
BKG101422,City Hotel,2023-04-17,2023-08-30,2023-09-07,135,Singapore,4,2.0,Family,217.03,Corporate,Canceled
BKG101423,City Hotel,2023-08-15,2023-11-26,2023-12-01,103,UK,4,0.0,Standard,205.91,Direct,Check-Out
BKG101424,City Hotel,2023-01-12,2023-03-29,2023-03-31,76,India,4,1.0,Suite,169.02,Offline Agent,Check-Out
BKG101425,Resort Hotel,2022-01-17,2022-03-13,2022-03-20,55,France,2,1.0,Family,310.91,Direct,Check-Out
BKG101426,City Hotel,2022-08-21,2022-12-11,2022-12-16,112,UAE,4,1.0,,195.24,Offline Agent,Check-Out
BKG101427,City Hotel,2022-02-22,2022-04-25,2022-04-28,62,Canada,1,0.0,Family,168.47,Offline Agent,Check-Out
BKG101428,City Hotel,2022-10-29,2023-01-27,2023-02-05,90,USA,4,0.0,Suite,330.85,Corporate,Check-Out
BKG101429,City Hotel,2023-06-03,2023-07-15,2023-07-16,42,,1,0.0,Standard,275.86,Direct,Check-Out
BKG101430,City Hotel,2023-01-16,2023-01-22,2023-01-30,6,UAE,4,0.0,Suite,291.57,Corporate,Check-Out
BKG101431,City Hotel,2024-03-31,2024-08-10,2024-08-20,132,,1,1.0,Standard,279.96,Online Travel Agent,No-Show
BKG101432,Resort Hotel,2022-06-07,2022-09-11,2022-09-17,96,USA,4,0.0,Family,101.75,Corporate,Check-Out
BKG101433,Resort Hotel,2022-02-12,2022-02-23,2022-02-28,11,Australia,1,0.0,Deluxe,116.4,Offline Agent,Check-Out
BKG101434,City Hotel,2022-09-19,2022-11-11,2022-11-12,53,Canada,1,,Standard,309.06,Direct,Check-Out
BKG101435,City Hotel,2022-06-19,2022-12-08,2022-12-16,172,Brazil,1,0.0,,254.13,Offline Agent,No-Show
BKG101436,City Hotel,2022-09-22,2023-02-16,2023-02-25,147,Brazil,3,0.0,Deluxe,212.75,Direct,Canceled
BKG101437,City Hotel,2023-03-21,2023-07-22,2023-07-27,123,India,3,,Suite,147.16,Corporate,Check-Out
BKG101438,Resort Hotel,2022-06-01,2022-10-21,2022-10-25,142,USA,2,0.0,Suite,194.66,Offline Agent,Canceled
BKG101439,City Hotel,2023-03-06,2023-07-29,2023-08-04,145,USA,3,0.0,Suite,130.32,Online Travel Agent,Check-Out
BKG101440,City Hotel,2024-04-14,2024-08-02,2024-08-05,110,UAE,4,1.0,Standard,343.72,Corporate,Check-Out
BKG101441,Resort Hotel,2024-06-19,2024-10-22,2024-10-29,125,France,2,1.0,Deluxe,184.73,Direct,Check-Out
BKG101442,Resort Hotel,2023-09-05,2023-11-27,2023-12-07,83,India,4,0.0,Deluxe,89.19,Offline Agent,Check-Out
BKG101443,Resort Hotel,2022-04-05,2022-09-30,2022-10-03,178,UK,1,0.0,Suite,196.65,Corporate,Check-Out
BKG101444,City Hotel,2024-04-26,2024-10-22,2024-10-28,179,UAE,1,0.0,Standard,107.91,Online Travel Agent,No-Show
BKG101445,City Hotel,2022-03-26,2022-04-05,2022-04-15,10,Canada,1,0.0,,288.97,Corporate,Check-Out
BKG101446,City Hotel,2023-09-23,2024-02-04,2024-02-06,134,UK,3,0.0,Standard,78.83,Offline Agent,Check-Out
BKG101447,City Hotel,2023-12-07,2024-02-17,2024-02-18,72,Canada,4,0.0,Suite,252.85,Corporate,Check-Out
BKG101448,Resort Hotel,2023-12-24,2024-04-04,2024-04-11,102,Germany,2,0.0,Family,253.21,Direct,Canceled
BKG101449,City Hotel,2022-02-07,2022-02-27,2022-02-28,20,UK,1,0.0,Deluxe,91.23,Online Travel Agent,Check-Out
BKG101450,Resort Hotel,2022-12-07,2023-06-01,2023-06-07,176,Singapore,2,1.0,Suite,186.25,Direct,Canceled
BKG101451,Resort Hotel,2023-11-03,2023-11-11,2023-11-17,8,India,2,1.0,Standard,115.53,Corporate,Check-Out
BKG101452,City Hotel,2024-04-12,2024-08-17,2024-08-25,127,Australia,4,0.0,Suite,190.39,Direct,Check-Out
BKG101453,City Hotel,2024-03-13,2024-04-24,2024-04-29,42,UK,4,0.0,Standard,201.2,Direct,Check-Out
BKG101454,Resort Hotel,2023-09-11,2024-01-15,2024-01-20,126,UAE,2,0.0,Suite,181.18,Corporate,Check-Out
BKG101455,City Hotel,2022-04-18,2022-08-19,2022-08-28,123,Singapore,2,0.0,Family,102.86,,Check-Out
BKG101456,City Hotel,2024-01-19,2024-01-29,2024-02-06,10,India,3,2.0,Suite,349.07,Corporate,Check-Out
BKG101457,Resort Hotel,2023-08-27,2024-02-03,2024-02-05,160,UAE,4,1.0,Deluxe,329.42,Offline Agent,Check-Out
BKG101458,Resort Hotel,2023-10-30,2023-11-08,2023-11-12,9,India,3,1.0,Deluxe,136.96,Offline Agent,Check-Out
BKG101459,City Hotel,2022-01-03,2022-04-23,2022-04-24,110,India,1,0.0,Suite,215.22,Online Travel Agent,Check-Out
BKG101460,City Hotel,2023-08-18,2023-10-11,2023-10-20,54,Singapore,3,0.0,Suite,308.02,Direct,Check-Out
BKG101461,City Hotel,2022-07-25,2022-07-28,2022-08-04,3,India,1,0.0,Standard,247.58,Direct,Canceled
BKG101462,City Hotel,2024-01-19,2024-03-25,2024-03-28,66,Germany,3,0.0,Deluxe,180.52,Corporate,Check-Out
BKG101463,Resort Hotel,2022-10-23,2023-01-10,2023-01-19,79,India,1,0.0,Deluxe,345.02,Online Travel Agent,Canceled
BKG101464,City Hotel,2024-03-24,2024-06-01,2024-06-04,69,Singapore,1,1.0,Standard,157.88,Offline Agent,Check-Out
BKG101465,Resort Hotel,2022-10-12,2022-11-02,2022-11-08,21,Singapore,1,0.0,Suite,111.16,Online Travel Agent,Canceled
BKG101466,Resort Hotel,2023-09-28,2023-10-20,2023-10-22,22,Canada,2,0.0,,159.21,,Check-Out
BKG101467,City Hotel,2023-02-03,2023-05-24,2023-05-26,110,Brazil,4,0.0,Standard,108.58,Direct,Canceled
BKG101468,City Hotel,2024-03-10,2024-07-14,2024-07-23,126,Germany,4,1.0,Standard,153.44,Online Travel Agent,Check-Out
BKG101469,City Hotel,2022-01-04,2022-05-30,2022-06-05,146,India,1,0.0,Suite,248.13,Offline Agent,Check-Out
BKG101470,City Hotel,2024-05-13,2024-06-06,2024-06-16,24,Singapore,1,2.0,Suite,99.37,Online Travel Agent,Check-Out
BKG101471,City Hotel,2022-02-03,2022-07-16,2022-07-22,163,France,2,0.0,Standard,215.75,Online Travel Agent,Check-Out
BKG101472,City Hotel,2022-11-04,2023-04-23,2023-04-26,170,UAE,3,1.0,Family,349.79,Online Travel Agent,No-Show
BKG101473,Resort Hotel,2023-01-08,2023-01-27,2023-02-04,19,France,3,0.0,Suite,177.99,Direct,Canceled
BKG101474,City Hotel,2024-06-09,2024-07-14,2024-07-23,35,UAE,1,0.0,Suite,92.88,Online Travel Agent,Check-Out
BKG101475,Resort Hotel,2022-08-06,2023-01-02,2023-01-04,149,Singapore,2,0.0,Suite,140.19,Corporate,Check-Out
BKG101476,City Hotel,2023-02-18,2023-02-28,2023-03-05,10,India,4,0.0,Deluxe,250.79,Online Travel Agent,Check-Out
BKG101477,City Hotel,2023-08-26,2023-08-27,2023-08-29,1,Australia,4,0.0,Standard,196.07,Corporate,Check-Out
BKG101478,Resort Hotel,2023-07-29,2023-09-30,2023-10-02,63,India,3,0.0,Family,113.69,Direct,Canceled
BKG101479,City Hotel,2022-05-10,2022-06-22,2022-07-01,43,,2,1.0,Deluxe,61.53,Offline Agent,Check-Out
BKG101480,City Hotel,2022-03-02,2022-06-20,2022-06-24,110,UAE,4,0.0,Deluxe,299.26,,No-Show
BKG101481,Resort Hotel,2023-02-26,2023-07-24,2023-07-29,148,Australia,3,,Suite,238.75,Offline Agent,Check-Out
BKG101482,Resort Hotel,2022-04-28,2022-08-09,2022-08-19,103,Brazil,2,0.0,Standard,260.48,Direct,Check-Out
BKG101483,Resort Hotel,2022-02-11,2022-04-11,2022-04-15,59,Germany,1,0.0,Suite,258.38,Online Travel Agent,Check-Out
BKG101484,Resort Hotel,2023-10-30,2023-12-22,2023-12-24,53,Canada,1,1.0,Deluxe,91.02,Direct,Canceled
BKG101485,City Hotel,2024-03-15,2024-04-15,2024-04-21,31,Canada,3,1.0,Deluxe,169.83,Direct,Check-Out
BKG101486,City Hotel,2022-12-28,2023-02-14,2023-02-18,48,,4,1.0,Suite,335.25,Online Travel Agent,Check-Out
BKG101487,City Hotel,2022-06-12,2022-06-27,2022-06-28,15,USA,4,2.0,Suite,143.83,Direct,Check-Out
BKG101488,City Hotel,2022-07-01,2022-10-18,2022-10-19,109,UAE,4,2.0,Suite,78.94,Direct,Check-Out
BKG101489,Resort Hotel,2023-12-06,2024-02-14,2024-02-22,70,Canada,4,0.0,Deluxe,106.53,Online Travel Agent,Canceled
BKG101490,Resort Hotel,2023-10-23,2024-02-24,2024-03-02,124,USA,2,2.0,Suite,207.81,Corporate,Check-Out
BKG101491,Resort Hotel,2023-12-08,2024-01-02,2024-01-07,25,Germany,3,1.0,Suite,65.89,Corporate,Canceled
BKG101492,Resort Hotel,2024-02-15,2024-08-04,2024-08-13,171,UK,2,1.0,Standard,343.46,Corporate,Canceled
BKG101493,Resort Hotel,2024-02-28,2024-07-18,2024-07-25,141,USA,3,0.0,Suite,199.5,Offline Agent,Check-Out
BKG101494,City Hotel,2024-04-03,2024-06-11,2024-06-21,69,USA,2,1.0,Family,254.25,Offline Agent,Check-Out
BKG101495,Resort Hotel,2022-09-08,2022-11-30,2022-12-01,83,,3,0.0,Suite,196.7,Offline Agent,Check-Out
BKG101496,Resort Hotel,2023-07-30,2023-08-03,2023-08-05,4,Australia,1,2.0,Standard,319.82,Direct,Check-Out
BKG101497,Resort Hotel,2023-07-02,2023-07-20,2023-07-22,18,Germany,4,0.0,Suite,124.01,Online Travel Agent,Check-Out
BKG101498,City Hotel,2022-01-12,2022-06-11,2022-06-18,150,Germany,1,0.0,Standard,246.48,Corporate,Canceled
BKG101499,Resort Hotel,2023-09-19,2023-10-19,2023-10-21,30,India,3,2.0,Family,215.7,Corporate,Check-Out
BKG101500,City Hotel,2023-11-05,2024-05-01,2024-05-02,178,USA,4,0.0,Standard,290.76,Direct,Canceled
BKG101501,Resort Hotel,2022-10-12,2022-10-12,2022-10-19,0,India,3,0.0,Standard,278.46,Online Travel Agent,Check-Out
BKG101502,Resort Hotel,2022-07-17,2022-08-30,2022-09-02,44,,2,0.0,Deluxe,272.41,Direct,Check-Out
BKG101503,Resort Hotel,2022-03-04,2022-08-20,2022-08-28,169,Germany,2,2.0,Suite,99.01,Corporate,Canceled
BKG101504,Resort Hotel,2023-03-19,2023-04-27,2023-04-29,39,UAE,2,1.0,Standard,169.64,Direct,Check-Out
BKG101505,City Hotel,2023-03-07,2023-04-03,2023-04-05,27,USA,2,0.0,Family,81.23,Direct,Check-Out
BKG101506,Resort Hotel,2022-06-20,2022-08-27,2022-09-05,68,Canada,3,1.0,Family,105.65,Direct,Check-Out
BKG101507,Resort Hotel,2024-03-24,2024-07-15,2024-07-20,113,Germany,3,0.0,Family,235.82,Corporate,Check-Out
BKG101508,Resort Hotel,2023-07-03,2023-10-30,2023-11-01,119,,1,0.0,Standard,321.24,,Check-Out
BKG101509,Resort Hotel,2023-10-28,2024-03-24,2024-03-27,148,UK,1,2.0,Deluxe,112.14,Online Travel Agent,Check-Out
BKG101510,City Hotel,2023-09-14,2024-01-31,2024-02-02,139,Singapore,2,2.0,Standard,220.16,Corporate,Check-Out
BKG101511,Resort Hotel,2023-07-17,2023-08-20,2023-08-23,34,UK,1,1.0,Deluxe,202.25,Online Travel Agent,Check-Out
BKG101512,City Hotel,2023-10-02,2024-01-23,2024-01-25,113,Canada,4,2.0,Deluxe,83.25,Corporate,No-Show
BKG101513,Resort Hotel,2022-12-12,2022-12-19,2022-12-20,7,India,1,0.0,Standard,284.84,Corporate,Check-Out
BKG101514,City Hotel,2024-01-31,2024-07-12,2024-07-22,163,USA,1,0.0,Family,259.51,,Check-Out
BKG101515,Resort Hotel,2023-10-08,2024-03-10,2024-03-11,154,Singapore,2,0.0,Suite,150.72,Corporate,Check-Out
BKG101516,Resort Hotel,2022-03-29,2022-08-15,2022-08-18,139,UK,4,0.0,,202.43,Corporate,Check-Out
BKG101517,City Hotel,2024-03-18,2024-03-28,2024-04-03,10,Canada,4,1.0,Standard,71.71,Online Travel Agent,Check-Out
BKG101518,City Hotel,2022-01-03,2022-06-21,2022-06-26,169,USA,2,1.0,Suite,160.15,Corporate,Check-Out
BKG101519,City Hotel,2023-02-19,2023-05-26,2023-06-05,96,,1,,Deluxe,179.76,Corporate,Check-Out
BKG101520,Resort Hotel,2022-02-20,2022-05-24,2022-05-29,93,Singapore,2,2.0,Standard,168.84,Offline Agent,Check-Out
BKG101521,Resort Hotel,2022-08-01,2022-10-01,2022-10-08,61,,4,2.0,Deluxe,162.97,Direct,Check-Out
BKG101522,Resort Hotel,2022-10-02,2022-10-14,2022-10-16,12,Singapore,4,0.0,Standard,302.12,Corporate,Check-Out
BKG101523,Resort Hotel,2022-09-22,2023-03-05,2023-03-08,164,Singapore,4,1.0,Deluxe,315.33,Offline Agent,Canceled
BKG101524,Resort Hotel,2022-07-12,2022-11-24,2022-11-26,135,UK,4,0.0,Family,130.25,Corporate,Canceled
BKG101525,Resort Hotel,2023-06-19,2023-11-12,2023-11-17,146,Australia,4,0.0,Deluxe,105.99,Corporate,Canceled
BKG101526,City Hotel,2024-05-15,2024-09-27,2024-10-04,135,,2,0.0,Family,149.78,Online Travel Agent,Canceled
BKG101527,City Hotel,2022-10-26,2023-04-05,2023-04-12,161,France,2,0.0,Standard,334.38,Direct,Check-Out
BKG101528,City Hotel,2022-08-23,2023-02-11,2023-02-17,172,,3,2.0,Standard,258.12,Online Travel Agent,Check-Out
BKG101529,Resort Hotel,2022-11-12,2023-02-25,2023-03-02,105,Germany,3,2.0,Standard,226.96,Corporate,Check-Out
BKG101530,Resort Hotel,2023-12-16,2024-04-22,2024-05-01,128,Canada,2,0.0,,156.15,Corporate,Check-Out
BKG101531,Resort Hotel,2023-12-05,2024-05-16,2024-05-17,163,Germany,3,0.0,Suite,119.35,Direct,Canceled
BKG101532,Resort Hotel,2022-09-21,2023-02-18,2023-02-24,150,USA,1,1.0,Standard,271.25,Online Travel Agent,Canceled
BKG101533,Resort Hotel,2023-04-11,2023-08-23,2023-08-31,134,Germany,1,2.0,Standard,74.02,Direct,Check-Out
BKG101534,Resort Hotel,2022-05-18,2022-08-29,2022-09-04,103,USA,2,,,315.89,Offline Agent,Canceled
BKG101535,Resort Hotel,2022-12-02,2023-03-11,2023-03-13,99,India,4,2.0,Deluxe,308.93,Direct,Canceled
BKG101536,Resort Hotel,2024-04-10,2024-04-17,2024-04-27,7,Singapore,1,0.0,Deluxe,285.8,Online Travel Agent,Check-Out
BKG101537,Resort Hotel,2023-01-22,2023-04-17,2023-04-25,85,Australia,4,,Standard,271.49,Direct,Check-Out
BKG101538,Resort Hotel,2023-09-17,2023-12-14,2023-12-17,88,USA,1,0.0,Suite,150.26,Online Travel Agent,Check-Out
BKG101539,Resort Hotel,2022-08-20,2022-10-18,2022-10-25,59,Australia,4,,,303.04,Direct,Canceled
BKG101540,City Hotel,2022-06-11,2022-08-05,2022-08-15,55,UAE,2,0.0,Suite,129.64,Offline Agent,Check-Out
BKG101541,Resort Hotel,2022-09-19,2022-09-28,2022-10-03,9,UAE,2,2.0,Standard,215.47,Corporate,Check-Out
BKG101542,Resort Hotel,2023-02-09,2023-05-29,2023-06-05,109,UK,1,2.0,Family,261.17,,Canceled
