Transaction ID,Customer ID,Transaction Date,Transaction Amount,Transaction Type,Merchant Category,Location,Device Used,Fraud Flag
T101294,C1958,2024-05-17,16111.44,ATM,Utilities,Lucknow,ATM Machine,No
T101295,C1889,2025-04-23,4402.93,ATM,Grocery,Jaipur,ATM Machine,No
T101296,C1948,2024-03-16,8540.63,Online,Restaurant,Chennai,Desktop,No
T101297,C1132,2024-11-20,5407.48,Online,Healthcare,Chennai,Desktop,No
T101298,C1526,2024-12-17,12910.39,ATM,Travel,Kolkata,ATM Machine,No
T101299,C1308,2024-04-08,35382.49,Online,Travel,Chennai,Desktop,No
T101300,C1894,2024-08-04,1115.93,ATM,Grocery,Hyderabad,ATM Machine,No
T101301,C1280,2024-01-15,14049.56,POS,Fuel,Jaipur,POS Terminal,No
T101302,C1087,2025-05-08,1513.44,ATM,Fashion,Mumbai,ATM Machine,No
T101303,C1172,2024-06-09,11055.28,ATM,Fuel,Delhi,ATM Machine,No
T101304,C1834,2025-04-04,10665.0,POS,Electronics,Kolkata,POS Terminal,No
T101305,C1288,2024-04-30,43574.26,Online,E-commerce,Jaipur,Mobile,No
T101306,C2189,2025-05-01,14424.7,ATM,Fuel,Ahmedabad,ATM Machine,No
T101307,C1488,2024-11-03,40126.06,Online,Entertainment,Pune,Tablet,No
T101308,C1484,2025-04-23,5157.81,POS,Travel,Bangalore,POS Terminal,No
T101309,C1439,2025-05-11,12240.89,POS,Fashion,Kolkata,POS Terminal,No
T101310,C1115,2024-09-08,2062.24,ATM,Entertainment,Delhi,ATM Machine,No
T101311,C1868,2024-08-31,17948.92,ATM,Travel,Chennai,ATM Machine,No
T101312,C1297,2024-07-04,8259.13,POS,Entertainment,Chennai,POS Terminal,Yes
T101313,C1072,2025-03-06,16437.31,ATM,Grocery,Hyderabad,ATM Machine,No
T101314,C1788,2024-06-07,9320.21,ATM,Entertainment,Delhi,ATM Machine,No
T101315,C1485,2025-03-15,9689.31,POS,Healthcare,Mumbai,POS Terminal,No
T101316,C1805,2025-04-19,7943.4,POS,Fuel,Delhi,POS Terminal,No
T101317,C1483,2024-06-01,36633.16,Online,Restaurant,Ahmedabad,Tablet,No
T101318,C1833,2025-02-08,4265.17,Online,Fuel,Delhi,Desktop,No
T101319,C1846,2025-04-19,999.25,POS,Healthcare,Delhi,POS Terminal,No
T101320,C1535,2024-09-16,12505.74,Online,Entertainment,Kolkata,Tablet,No
T101321,C2122,2025-01-12,2477.22,POS,Fashion,Mumbai,POS Terminal,No
T101322,C1377,2024-11-18,13089.58,POS,Restaurant,Mumbai,POS Terminal,No
T101323,C1626,2024-06-09,4774.67,ATM,Electronics,Delhi,ATM Machine,No
T101324,C2058,2024-12-31,19529.37,ATM,Restaurant,Lucknow,ATM Machine,No
T101325,C1655,2024-08-19,5119.75,POS,Restaurant,Chennai,POS Terminal,No
T101326,C1671,2025-02-13,2813.56,POS,Travel,Delhi,POS Terminal,No
T101327,C1373,2024-07-20,11866.51,POS,E-commerce,Hyderabad,POS Terminal,Yes
T101328,C1048,2025-04-17,13344.8,ATM,E-commerce,Hyderabad,ATM Machine,No
T101329,C1948,2024-04-11,7523.12,POS,Restaurant,Mumbai,POS Terminal,No
T101330,C1879,2024-11-03,8374.92,POS,Restaurant,Delhi,POS Terminal,No
T101331,C1349,2025-04-29,14524.43,ATM,Electronics,Mumbai,ATM Machine,No
T101332,C1892,2025-01-30,3503.98,POS,Fashion,Delhi,POS Terminal,No
T101333,C1417,2024-04-07,14945.38,POS,Fuel,Ahmedabad,POS Terminal,No
T101334,C1884,2025-03-14,48744.7,Online,E-commerce,Hyderabad,Desktop,No
T101335,C1388,2024-08-02,32586.22,Online,Healthcare,Bangalore,Mobile,No
T101336,C1537,2024-04-30,4391.08,ATM,Fashion,Hyderabad,ATM Machine,No
T101337,C1939,2024-02-13,34075.37,Online,Fashion,Bangalore,Desktop,No
T101338,C1815,2024-12-17,3795.48,Online,Healthcare,Kolkata,Tablet,No
T101339,C1150,2024-02-18,1097.72,ATM,Grocery,Mumbai,ATM Machine,No
T101340,C1481,2024-08-29,3939.48,POS,E-commerce,Lucknow,POS Terminal,No
T101341,C1094,2024-01-03,6993.08,POS,Utilities,Lucknow,POS Terminal,No
T101342,C1809,2024-12-09,13037.26,POS,Restaurant,Jaipur,POS Terminal,No
T101343,C1368,2024-05-13,36413.02,Online,Utilities,Ahmedabad,Desktop,No
T101344,C1271,2024-02-15,11166.33,POS,Utilities,Kolkata,POS Terminal,No
T101345,C1240,2024-06-09,21389.57,Online,Restaurant,Ahmedabad,Desktop,No
T101346,C1881,2024-05-24,5254.43,POS,E-commerce,Chennai,POS Terminal,No
T101347,C1893,2025-04-02,18677.73,Online,Entertainment,Ahmedabad,Mobile,No
T101348,C1902,2024-01-28,49384.95,Online,Restaurant,Mumbai,Mobile,No
T101349,C1964,2024-05-13,2197.44,Online,Fashion,Kolkata,Mobile,No
T101350,C2014,2024-01-21,13018.77,POS,Entertainment,Jaipur,POS Terminal,No
T101351,C2010,2024-02-27,11784.17,ATM,Restaurant,Delhi,ATM Machine,No
T101352,C1418,2025-03-20,6635.37,POS,Restaurant,Bangalore,POS Terminal,No
T101353,C1559,2024-10-15,14642.52,ATM,E-commerce,Hyderabad,ATM Machine,No
T101354,C1009,2024-09-26,9990.04,ATM,Restaurant,Kolkata,ATM Machine,No
T101355,C1505,2025-01-28,13114.01,POS,Electronics,Pune,POS Terminal,Yes
T101356,C1250,2024-07-20,13520.46,POS,E-commerce,Delhi,POS Terminal,No
T101357,C1315,2024-01-15,21201.7,Online,Fashion,Ahmedabad,Desktop,No
T101358,C1552,2024-10-31,5898.14,ATM,Grocery,Pune,ATM Machine,No
T101359,C1928,2024-06-15,12050.83,ATM,E-commerce,Bangalore,ATM Machine,No
T101360,C1100,2025-02-14,18291.09,ATM,Fuel,Pune,ATM Machine,No
T101361,C1145,2024-10-07,4607.91,ATM,Healthcare,Delhi,ATM Machine,No
T101362,C1365,2024-05-02,9382.2,POS,Electronics,Mumbai,POS Terminal,No
T101363,C1334,2024-07-17,9510.25,POS,Fuel,Bangalore,POS Terminal,No
T101364,C2006,2025-02-14,11023.38,POS,Fuel,Lucknow,POS Terminal,No
T101365,C1197,2025-03-02,2060.36,POS,Utilities,Hyderabad,POS Terminal,No
T101366,C1795,2024-08-31,10765.79,POS,E-commerce,Lucknow,POS Terminal,No
T101367,C1866,2025-02-19,13644.58,POS,E-commerce,Bangalore,POS Terminal,No
T101368,C1873,2024-02-17,9148.22,Online,Utilities,Pune,Desktop,No
T101369,C1318,2025-04-21,3639.4,POS,Utilities,Jaipur,POS Terminal,No
T101370,C1959,2024-08-11,48575.48,Online,Fashion,Chennai,Mobile,No
T101371,C1616,2025-03-06,9212.65,Online,Utilities,Kolkata,Desktop,No
T101372,C2129,2024-02-09,42748.38,Online,Utilities,Delhi,Tablet,No
T101373,C1194,2024-08-25,10099.42,ATM,E-commerce,Chennai,ATM Machine,No
T101374,C2200,2024-02-11,5321.01,ATM,Grocery,Delhi,ATM Machine,No
T101375,C1948,2024-04-01,43563.35,Online,Healthcare,Mumbai,Mobile,No
T101376,C1610,2024-06-09,9183.45,ATM,Fashion,Ahmedabad,ATM Machine,No
T101377,C1543,2024-06-23,25837.9,Online,Travel,Bangalore,Mobile,No
T101378,C1532,2025-03-22,7505.05,ATM,Electronics,Kolkata,ATM Machine,No
T101379,C1012,2024-07-21,29728.95,Online,Grocery,Bangalore,Tablet,No
T101380,C1830,2025-03-20,3688.72,ATM,E-commerce,Ahmedabad,ATM Machine,No
T101381,C1739,2024-12-19,8126.09,ATM,Healthcare,Chennai,ATM Machine,No
T101382,C1277,2024-01-08,48476.73,Online,Electronics,Mumbai,Tablet,No
T101383,C1055,2024-04-17,3946.19,POS,Restaurant,Hyderabad,POS Terminal,No
T101384,C2104,2024-04-07,32905.49,Online,Fuel,Ahmedabad,Mobile,No
T101385,C1045,2024-02-29,16394.47,Online,Restaurant,Ahmedabad,Desktop,No
T101386,C1921,2024-10-26,38718.96,Online,Travel,Chennai,Tablet,No
T101387,C1803,2024-01-27,2050.02,POS,Grocery,Delhi,POS Terminal,No
T101388,C1885,2024-07-31,14550.33,POS,E-commerce,Lucknow,POS Terminal,No
T101389,C1596,2024-01-19,6861.46,POS,Healthcare,Ahmedabad,POS Terminal,No
T101390,C2000,2024-04-28,5102.98,ATM,Grocery,Jaipur,ATM Machine,Yes
T101391,C2181,2024-06-10,1933.19,ATM,Electronics,Chennai,ATM Machine,No
T101392,C1855,2025-03-31,2629.39,POS,Electronics,Ahmedabad,POS Terminal,No
T101393,C1711,2024-08-17,10635.59,ATM,Healthcare,Mumbai,ATM Machine,No
T101394,C1394,2024-08-28,5121.35,POS,Fashion,Hyderabad,POS Terminal,No
T101395,C1695,2025-04-16,16663.23,ATM,Fashion,Bangalore,ATM Machine,No
T101396,C1800,2025-05-06,6520.22,POS,Entertainment,Ahmedabad,POS Terminal,No
T101397,C1332,2024-11-14,12585.97,Online,Fuel,Delhi,Tablet,No
T101398,C1355,2024-04-12,30933.82,Online,E-commerce,Ahmedabad,Mobile,No
T101399,C2012,2024-06-04,35397.51,Online,Travel,Jaipur,Mobile,No
T101400,C1735,2025-03-27,2588.92,POS,Entertainment,Bangalore,POS Terminal,No
T101401,C2032,2024-01-17,8547.44,Online,Entertainment,Kolkata,Mobile,No
T101402,C1248,2024-10-14,2026.24,Online,Fashion,Chennai,Desktop,No
T101403,C1096,2025-01-29,14859.84,ATM,Fuel,Bangalore,ATM Machine,No
T101404,C2056,2024-11-05,13444.19,ATM,Electronics,Mumbai,ATM Machine,No
T101405,C1897,2025-02-13,7172.0,POS,Electronics,Delhi,POS Terminal,No
T101406,C1209,2025-02-25,16961.32,ATM,Grocery,Jaipur,ATM Machine,No
T101407,C1242,2025-03-21,40322.37,Online,Entertainment,Bangalore,Tablet,No
T101408,C1905,2025-01-25,11914.41,ATM,Fashion,Delhi,ATM Machine,No
T101409,C1745,2024-06-20,43439.91,Online,Electronics,Hyderabad,Desktop,No
T101410,C1014,2024-05-05,3167.03,POS,Entertainment,Chennai,POS Terminal,No
T101411,C1175,2024-05-16,1767.6,POS,Healthcare,Pune,POS Terminal,No
T101412,C1503,2024-03-18,5760.12,ATM,Healthcare,Hyderabad,ATM Machine,No
T101413,C1879,2024-07-30,950.59,POS,Fashion,Jaipur,POS Terminal,No
T101414,C1741,2025-04-28,26652.24,Online,Fashion,Bangalore,Mobile,No
T101415,C2060,2025-04-28,46842.96,Online,Electronics,Pune,Desktop,No
T101416,C1337,2024-08-10,2159.31,Online,Healthcare,Mumbai,Tablet,No
T101417,C1310,2025-04-07,2881.14,ATM,Grocery,Jaipur,ATM Machine,No
T101418,C1859,2024-07-24,9317.88,ATM,Utilities,Chennai,ATM Machine,No
T101419,C1643,2025-04-10,14014.74,POS,Grocery,Chennai,POS Terminal,No
T101420,C1301,2024-12-24,4810.73,POS,Fashion,Hyderabad,POS Terminal,No
T101421,C1906,2024-12-23,7657.8,POS,Healthcare,Hyderabad,POS Terminal,No
T101422,C1173,2024-01-19,1310.67,ATM,Entertainment,Kolkata,ATM Machine,No
T101423,C1259,2024-09-23,3392.69,ATM,Fuel,Hyderabad,ATM Machine,No
T101424,C2131,2024-06-08,19739.29,ATM,Entertainment,Bangalore,ATM Machine,Yes
T101425,C2106,2024-10-30,14480.27,POS,Travel,Chennai,POS Terminal,No
T101426,C2035,2024-02-26,596.33,ATM,Grocery,Pune,ATM Machine,No
T101427,C2040,2024-06-30,47600.23,Online,Grocery,Delhi,Desktop,No
T101428,C1011,2024-08-20,9622.89,POS,Travel,Lucknow,POS Terminal,No
T101429,C2093,2025-03-08,17424.41,ATM,Travel,Pune,ATM Machine,No
T101430,C2174,2024-12-10,22846.04,Online,Healthcare,Jaipur,Tablet,No
T101431,C1672,2024-09-21,10554.12,ATM,Travel,Pune,ATM Machine,No
T101432,C1301,2024-12-30,7383.81,POS,Healthcare,Delhi,POS Terminal,No
T101433,C1871,2025-03-30,33409.84,Online,Fashion,Hyderabad,Desktop,No
T101434,C2078,2024-07-25,3223.2,ATM,Utilities,Jaipur,ATM Machine,No
T101435,C1541,2024-10-26,546.61,POS,Healthcare,Ahmedabad,POS Terminal,No
T101436,C2003,2025-01-09,4688.16,POS,Restaurant,Bangalore,POS Terminal,No
T101437,C1993,2024-12-30,10599.74,POS,Restaurant,Jaipur,POS Terminal,No
T101438,C1242,2024-12-21,10252.3,Online,Fashion,Ahmedabad,Mobile,No
T101439,C2145,2024-07-08,33736.94,Online,E-commerce,Kolkata,Mobile,No
T101440,C2171,2024-05-28,48501.62,Online,Utilities,Bangalore,Mobile,No
T101441,C1767,2024-06-04,1499.12,POS,Fashion,Mumbai,POS Terminal,No
T101442,C1292,2025-02-05,13615.74,ATM,Healthcare,Mumbai,ATM Machine,No
T101443,C1625,2025-03-31,6711.88,POS,Travel,Bangalore,POS Terminal,No
T101444,C2002,2024-01-02,43433.48,Online,Utilities,Pune,Mobile,No
T101445,C1856,2024-09-03,3954.42,ATM,Fuel,Lucknow,ATM Machine,No
T101446,C1692,2025-02-04,10420.13,POS,Fashion,Lucknow,POS Terminal,No
T101447,C1284,2024-09-15,16843.25,ATM,Fashion,Ahmedabad,ATM Machine,No
T101448,C1306,2025-03-19,18919.98,ATM,Entertainment,Delhi,ATM Machine,No
T101449,C1839,2024-07-17,34225.75,Online,Healthcare,Pune,Tablet,No
T101450,C1908,2025-01-11,7507.9,POS,Electronics,Bangalore,POS Terminal,No
T101451,C2172,2024-11-18,12548.02,ATM,Fuel,Jaipur,ATM Machine,No
T101452,C2146,2024-02-13,43471.47,Online,E-commerce,Jaipur,Tablet,No
T101453,C2168,2024-09-24,28616.37,Online,Fashion,Jaipur,Mobile,No
T101454,C2090,2024-04-02,1713.28,Online,Fuel,Hyderabad,Mobile,No
T101455,C2187,2024-08-15,46561.25,Online,Utilities,Lucknow,Desktop,No
T101456,C1093,2024-09-08,34538.43,Online,Entertainment,Kolkata,Mobile,No
T101457,C2082,2024-06-11,10180.05,POS,Fuel,Delhi,POS Terminal,No
T101458,C1204,2024-10-04,10940.62,Online,Fuel,Bangalore,Mobile,No
T101459,C1184,2024-03-19,9917.39,POS,Healthcare,Bangalore,POS Terminal,No
T101460,C1667,2024-04-02,19814.45,Online,Grocery,Chennai,Desktop,No
T101461,C1292,2024-07-30,9803.37,POS,Fuel,Kolkata,POS Terminal,No
T101462,C1248,2024-01-27,5508.33,Online,Travel,Lucknow,Tablet,No
T101463,C2042,2025-01-20,13327.98,ATM,Healthcare,Delhi,ATM Machine,No
T101464,C1652,2024-08-25,19988.57,ATM,Healthcare,Delhi,ATM Machine,No
T101465,C1835,2024-11-20,2600.96,Online,Grocery,Chennai,Tablet,No
T101466,C1208,2024-05-06,19554.9,ATM,Restaurant,Chennai,ATM Machine,No
T101467,C1914,2024-02-12,8434.71,ATM,Utilities,Hyderabad,ATM Machine,No
T101468,C1292,2024-07-10,17479.69,ATM,Restaurant,Hyderabad,ATM Machine,No
T101469,C1868,2025-05-07,15756.52,ATM,Fashion,Mumbai,ATM Machine,Yes
T101470,C1952,2025-05-07,11556.82,ATM,Fuel,Bangalore,ATM Machine,Yes
T101471,C1988,2024-05-19,14899.76,ATM,Fuel,Kolkata,ATM Machine,No
T101472,C1436,2024-10-26,17631.05,ATM,Fuel,Mumbai,ATM Machine,No
T101473,C2094,2024-10-15,20326.19,Online,Fuel,Delhi,Desktop,No
T101474,C1287,2025-01-06,6877.15,ATM,Fuel,Kolkata,ATM Machine,No
T101475,C2034,2025-05-05,10047.14,POS,Entertainment,Chennai,POS Terminal,No
T101476,C1928,2024-05-19,40430.73,Online,Entertainment,Pune,Mobile,No
T101477,C1673,2024-01-09,15364.56,ATM,Restaurant,Mumbai,ATM Machine,No
T101478,C1009,2025-04-06,39931.12,Online,Restaurant,Kolkata,Tablet,No
T101479,C2002,2025-01-25,6590.19,POS,Utilities,Delhi,POS Terminal,No
T101480,C1159,2024-10-02,40928.14,Online,Fashion,Delhi,Desktop,No
T101481,C1771,2025-02-27,2844.08,ATM,Entertainment,Kolkata,ATM Machine,No
T101482,C1018,2024-03-04,8212.89,POS,Entertainment,Hyderabad,POS Terminal,No
T101483,C1454,2025-01-15,486.78,Online,Fuel,Pune,Mobile,No
T101484,C1621,2025-02-17,6829.42,ATM,Travel,Hyderabad,ATM Machine,No
T101485,C1744,2024-01-19,5560.28,POS,Fashion,Lucknow,POS Terminal,No
T101486,C1402,2025-02-24,8225.37,ATM,Healthcare,Delhi,ATM Machine,No
T101487,C2166,2024-09-13,10462.46,POS,Restaurant,Jaipur,POS Terminal,No
T101488,C2159,2024-12-10,8076.88,ATM,E-commerce,Lucknow,ATM Machine,No
T101489,C1263,2025-01-16,22544.94,Online,Restaurant,Chennai,Tablet,No
T101490,C2072,2025-01-08,3639.41,POS,Travel,Mumbai,POS Terminal,No
T101491,C2092,2024-11-10,5661.45,POS,Utilities,Ahmedabad,POS Terminal,Yes
T101492,C1875,2024-11-24,4931.76,ATM,Grocery,Pune,ATM Machine,No
T101493,C1834,2024-05-20,3845.16,Online,Utilities,Ahmedabad,Desktop,No
T101494,C1090,2025-03-28,12267.25,ATM,Travel,Mumbai,ATM Machine,No
T101495,C1861,2024-09-29,10056.37,POS,Entertainment,Mumbai,POS Terminal,No
T101496,C1686,2024-02-11,12580.06,ATM,Grocery,Hyderabad,ATM Machine,No
T101497,C1868,2025-05-05,23282.0,Online,Travel,Hyderabad,Mobile,No
T101498,C1129,2024-11-16,7905.82,ATM,Electronics,Mumbai,ATM Machine,No
T101499,C1050,2024-10-30,17335.01,ATM,Entertainment,Chennai,ATM Machine,No
T101500,C1970,2024-05-02,7834.32,POS,Grocery,Pune,POS Terminal,No
T101501,C1485,2025-04-28,24063.26,Online,E-commerce,Lucknow,Desktop,No
T101502,C1915,2024-10-23,1476.97,Online,Electronics,Mumbai,Mobile,No
T101503,C1134,2025-02-04,17194.14,Online,Grocery,Ahmedabad,Mobile,No
T101504,C1885,2024-02-03,19133.74,Online,Grocery,Jaipur,Mobile,No
T101505,C1782,2024-07-24,20061.37,Online,E-commerce,Kolkata,Mobile,No
T101506,C1022,2024-08-20,8744.57,POS,Fashion,Kolkata,POS Terminal,No
T101507,C1208,2024-06-22,10905.25,ATM,Grocery,Ahmedabad,ATM Machine,No
T101508,C1395,2024-02-25,30473.67,Online,Grocery,Lucknow,Tablet,No
T101509,C1397,2025-04-08,15415.22,ATM,Restaurant,Jaipur,ATM Machine,No
T101510,C1863,2024-09-03,16353.22,ATM,E-commerce,Ahmedabad,ATM Machine,No
T101511,C1282,2025-02-12,35962.53,Online,Grocery,Bangalore,Desktop,No
T101512,C2051,2025-05-06,19132.71,ATM,Entertainment,Chennai,ATM Machine,No
T101513,C2109,2025-02-01,1107.98,Online,Restaurant,Ahmedabad,Desktop,No
T101514,C1597,2024-07-07,9949.74,Online,Utilities,Lucknow,Tablet,No
T101515,C1118,2024-05-01,647.48,ATM,Utilities,Mumbai,ATM Machine,No
T101516,C1401,2025-05-14,32444.24,Online,Travel,Delhi,Desktop,No
T101517,C1975,2024-12-21,18011.6,ATM,Fashion,Lucknow,ATM Machine,No
T101518,C2185,2024-10-16,3727.89,POS,E-commerce,Chennai,POS Terminal,No
T101519,C1333,2024-02-23,13912.81,POS,Grocery,Ahmedabad,POS Terminal,No
T101520,C1008,2024-11-23,3201.32,Online,Travel,Ahmedabad,Tablet,No
T101521,C1985,2025-01-11,14023.1,POS,Healthcare,Hyderabad,POS Terminal,No
T101522,C1014,2024-07-04,17710.81,Online,Electronics,Pune,Mobile,No
T101523,C1292,2024-05-28,1611.17,POS,Travel,Lucknow,POS Terminal,No
T101524,C1738,2024-01-23,24396.41,Online,Travel,Hyderabad,Desktop,No
T101525,C1537,2025-01-03,12987.47,Online,Entertainment,Jaipur,Mobile,No
T101526,C1045,2024-03-31,4344.61,POS,Electronics,Mumbai,POS Terminal,No
T101527,C1282,2024-07-13,6492.15,ATM,Electronics,Pune,ATM Machine,No
T101528,C1625,2024-08-21,40190.69,Online,Entertainment,Pune,Tablet,No
T101529,C2080,2025-05-15,11013.64,ATM,Healthcare,Delhi,ATM Machine,No
T101530,C1268,2025-02-10,15703.12,Online,Travel,Jaipur,Desktop,No
T101531,C1652,2024-11-02,9193.97,POS,Travel,Mumbai,POS Terminal,No
T101532,C1388,2025-03-13,14464.94,ATM,Fuel,Bangalore,ATM Machine,No
T101533,C1110,2024-11-18,4162.1,POS,Restaurant,Jaipur,POS Terminal,No
T101534,C2002,2024-04-17,8564.21,ATM,Electronics,Ahmedabad,ATM Machine,No
T101535,C1133,2024-03-26,2876.78,ATM,Healthcare,Jaipur,ATM Machine,No
T101536,C2063,2024-08-25,9221.24,Online,Entertainment,Pune,Tablet,No
T101537,C2014,2024-08-30,10248.66,POS,E-commerce,Kolkata,POS Terminal,No
T101538,C2196,2024-11-28,9235.63,Online,Travel,Hyderabad,Mobile,No
T101539,C1481,2024-07-21,26353.14,Online,Fuel,Kolkata,Desktop,No
T101540,C1767,2024-05-10,14326.4,ATM,Electronics,Bangalore,ATM Machine,No
T101541,C1605,2024-08-15,2584.1,ATM,Entertainment,Hyderabad,ATM Machine,No
T101542,C1953,2024-09-19,11562.59,ATM,Entertainment,Kolkata,ATM Machine,No
T101543,C1886,2024-07-28,3922.79,POS,Fashion,Pune,POS Terminal,No
T101544,C1051,2024-04-01,14447.61,POS,Travel,Chennai,POS Terminal,No
T101545,C1736,2025-04-06,24280.57,Online,Fuel,Jaipur,Tablet,No
T101546,C1161,2025-02-06,12109.29,POS,Travel,Delhi,POS Terminal,No
T101547,C1738,2024-01-20,11229.42,ATM,Travel,Pune,ATM Machine,No
T101548,C1675,2024-05-08,746.85,POS,Fuel,Hyderabad,POS Terminal,No
T101549,C1283,2025-03-13,12846.45,ATM,Utilities,Chennai,ATM Machine,Yes
T101550,C1614,2024-05-24,14275.91,POS,Healthcare,Kolkata,POS Terminal,No
T101551,C1025,2024-08-29,12231.43,ATM,Utilities,Bangalore,ATM Machine,No
T101552,C1467,2024-04-26,16474.18,ATM,Travel,Ahmedabad,ATM Machine,No
T101553,C2132,2025-01-22,13274.68,POS,Fashion,Pune,POS Terminal,No
T101554,C1642,2025-03-09,11558.37,Online,Healthcare,Kolkata,Mobile,No
T101555,C2144,2024-01-16,3259.47,POS,Restaurant,Lucknow,POS Terminal,No
T101556,C1626,2025-04-27,12414.13,ATM,Grocery,Ahmedabad,ATM Machine,No
T101557,C1727,2024-06-22,20669.22,Online,Healthcare,Kolkata,Tablet,No
T101558,C2102,2024-06-02,12613.93,POS,E-commerce,Mumbai,POS Terminal,No
T101559,C1066,2025-04-17,45021.15,Online,Restaurant,Pune,Tablet,No
T101560,C2176,2025-03-19,5365.98,POS,Healthcare,Hyderabad,POS Terminal,No
T101561,C1131,2024-09-30,3629.37,POS,Travel,Ahmedabad,POS Terminal,No
T101562,C2167,2025-05-07,11729.83,POS,Fuel,Delhi,POS Terminal,No
T101563,C2133,2024-03-31,13885.34,Online,E-commerce,Ahmedabad,Mobile,No
T101564,C1143,2025-04-11,12356.95,POS,Fuel,Hyderabad,POS Terminal,No
T101565,C2074,2024-02-05,6413.7,POS,Grocery,Pune,POS Terminal,No
T101566,C1352,2024-06-16,10046.49,POS,Healthcare,Bangalore,POS Terminal,No
T101567,C1265,2024-10-01,1523.48,POS,Fashion,Delhi,POS Terminal,No
T101568,C1423,2024-03-07,31268.19,Online,Fuel,Kolkata,Tablet,No
T101569,C1326,2024-11-05,9309.47,ATM,Fuel,Lucknow,ATM Machine,No
T101570,C1940,2024-05-21,29413.1,Online,Grocery,Bangalore,Desktop,No
T101571,C1818,2024-11-05,8567.11,Online,Utilities,Pune,Tablet,No
T101572,C1943,2024-08-24,14869.04,ATM,Grocery,Delhi,ATM Machine,No
T101573,C1935,2024-06-26,17324.54,ATM,Fuel,Kolkata,ATM Machine,No
T101574,C1359,2024-07-31,10993.64,Online,Restaurant,Lucknow,Tablet,No
T101575,C1788,2025-04-11,2366.43,ATM,Restaurant,Lucknow,ATM Machine,No
T101576,C1090,2024-05-02,1377.2,Online,Fuel,Jaipur,Desktop,No
T101577,C1137,2024-12-23,13018.44,ATM,Travel,Ahmedabad,ATM Machine,No
T101578,C2133,2024-03-03,9145.7,POS,Electronics,Delhi,POS Terminal,No
T101579,C1668,2024-07-28,8245.79,POS,Restaurant,Chennai,POS Terminal,No
T101580,C1092,2024-08-24,11750.97,Online,Electronics,Ahmedabad,Desktop,No
T101581,C1818,2025-03-14,19667.12,Online,Healthcare,Mumbai,Mobile,No
T101582,C1280,2024-06-16,12092.29,ATM,Fashion,Ahmedabad,ATM Machine,No
T101583,C1170,2024-10-07,10186.95,ATM,Travel,Ahmedabad,ATM Machine,No
T101584,C1572,2025-03-06,49391.72,Online,Restaurant,Mumbai,Tablet,No
T101585,C1603,2024-03-04,3160.58,ATM,Healthcare,Bangalore,ATM Machine,No
T101586,C1023,2024-12-12,10457.65,POS,Restaurant,Ahmedabad,POS Terminal,No
T101587,C1444,2024-12-31,20335.07,Online,Utilities,Hyderabad,Desktop,No
T101588,C2071,2024-11-24,8849.89,ATM,Electronics,Kolkata,ATM Machine,No
T101589,C1910,2024-01-27,14493.16,ATM,Grocery,Mumbai,ATM Machine,No
T101590,C1414,2025-04-20,34683.32,Online,Entertainment,Hyderabad,Mobile,No
T101591,C1864,2024-01-15,49564.55,Online,Entertainment,Hyderabad,Tablet,No
T101592,C1452,2025-05-05,6594.04,Online,Restaurant,Bangalore,Mobile,No
T101593,C1221,2025-02-21,1651.23,POS,Entertainment,Jaipur,POS Terminal,No
T101594,C1425,2025-04-23,14624.61,ATM,Healthcare,Kolkata,ATM Machine,No
T101595,C1438,2024-02-24,8717.97,POS,Entertainment,Bangalore,POS Terminal,Yes
T101596,C1648,2024-01-07,4184.99,POS,Travel,Ahmedabad,POS Terminal,No
T101597,C1571,2024-11-28,2048.68,ATM,Entertainment,Mumbai,ATM Machine,No
T101598,C1448,2024-07-29,1376.31,POS,E-commerce,Ahmedabad,POS Terminal,No
T101599,C1209,2024-12-30,17936.72,ATM,E-commerce,Bangalore,ATM Machine,No
T101600,C1195,2024-11-03,2958.82,POS,Healthcare,Bangalore,POS Terminal,No
T101601,C1652,2025-05-15,6805.75,ATM,Fashion,Delhi,ATM Machine,No
T101602,C2199,2024-08-17,3477.18,POS,Utilities,Hyderabad,POS Terminal,No
T101603,C1028,2024-04-29,17878.82,Online,E-commerce,Delhi,Desktop,No
T101604,C1878,2025-01-22,3657.31,Online,E-commerce,Delhi,Mobile,No
T101605,C2022,2024-05-31,26049.18,Online,Restaurant,Kolkata,Mobile,No
T101606,C1488,2025-04-17,1818.44,ATM,E-commerce,Ahmedabad,ATM Machine,No
T101607,C1674,2024-03-09,12025.31,POS,Entertainment,Mumbai,POS Terminal,No
T101608,C1850,2024-11-27,3582.31,POS,Grocery,Hyderabad,POS Terminal,No
T101609,C1679,2024-06-24,27092.59,Online,Travel,Jaipur,Mobile,No
T101610,C1509,2025-02-14,17661.54,ATM,Travel,Lucknow,ATM Machine,No
T101611,C2068,2024-06-13,32613.69,Online,Fashion,Mumbai,Mobile,No
T101612,C1144,2025-05-03,26741.3,Online,Grocery,Bangalore,Mobile,No
T101613,C1356,2024-10-30,6824.51,ATM,Travel,Hyderabad,ATM Machine,No
